Approved symbol	Alias symbol	Previous symbol
ELL3	FLJ22637	
ELMO1	KIAA0281	
ELMO1	CED12	
ELMO1	ELMO-1	
ELMO1	CED-12	
ELMO1-AS1		
ELMO2	CED12	
ELMO2	ELMO-2	
ELMO2	CED-12	
ELMO2	KIAA1834	
ELMO2	FLJ11656	
ELMO2P1		
ELMO3	FLJ13824	
ELMO3	CED12	
ELMO3	ELMO-3	
ELMO3	CED-12	
ELMOD1	DKFZp547C176	
ELMOD2	MGC10084	
ELMOD3	FLJ21977	RBM29
ELMOD3	FLJ21977	RBED1
ELMOD3	FLJ21977	DFNB88
ELMSAN1	LSR68	C14orf117
ELMSAN1	LSR68	C14orf43
ELN	WBS	
ELN	WS	
ELN	SVAS	
ELOF1	MGC4549	
ELOF1	ELF1	
ELOVL1	Ssc1	
ELOVL2	Ssc2	
ELOVL2-AS1		
ELOVL3	CIG-30	
ELOVL4	CT118	STGD2
ELOVL4	CT118	STGD3
ELOVL4	CT118	SCA34
ELOVL5	HELO1	SCA38
ELOVL5	dJ483K16.1	SCA38
ELOVL6	FLJ23378	
ELOVL6	MGC5487	
ELOVL6	LCE	
ELOVL7	FLJ23563	
ELP2	FLJ10879	STATIP1
ELP2	StIP	STATIP1
ELP3	FLJ10422	
ELP3	KAT9	
ELP4	PAXNEB	C11orf19
ELP5	DERP6	C17orf81
ELP6	FLJ20211	TMEM103
ELP6	FLJ20211	C3orf75
ELSPBP1	HE12	
ELSPBP1	E12	
ELSPBP1	EDDM12	
EMB	MGC71745	
EMBP1		
EMC1		KIAA0090
EMC2		KIAA0103
EMC2		TTC35
EMC3		TMEM111
EMC3-AS1		
EMC4	FLJ90746	TMEM85
EMC4	MGC24415	TMEM85
EMC4	PIG17	TMEM85
EMC6	MGC2963	TMEM93
EMC7	C11orf3	C15orf24
EMC8	FAM158B	C16orf4
EMC8	FAM158B	NOC4
EMC8	FAM158B	C16orf2
EMC8	FAM158B	COX4NB
EMC9	CGI-112	C14orf122
EMC9	CGI-112	FAM158A
EMC10	INM02	C19orf63
EMC10	HSS1	C19orf63
EMC10	HSM1	C19orf63
EMCN	MUC14	
EMD	STA	
EMD	LEMD5	
EME1	FLJ31364	
EME1	MMS4L	
EME1	SLX2A	
EME2	FLJ00151	
EME2	SLX2B	
EMG1	C2F	
EMG1	NEP1	
EMG1	Grcc2f	
EMID1	EMU1	
EMID1	hEmu1	
EMID1	EMI5	
EMILIN1	DKFZp586M121	
EMILIN1	gp115	
EMILIN2	FLJ33200	
EMILIN2	FOAP-10	
EMILIN3	dJ620E11.4	C20orf130
EMILIN3	dJ620E11.4	EMILIN5
EML1	EMAP	EMAPL
EML1	HuEMAP	EMAPL
EML1	ELP79	EMAPL
EML2	EMAP2	
EML2	ELP70	
EML2	EMAP-2	
EML3	FLJ35827	
EML3	ELP95	
EML4	ROPP120	C2orf2
EML4	ELP120	C2orf2
EML5	HuEMAP-2	
EML5	EMAP-2	
EML6	FLJ42562	
EMP1	TMP	
EMP1	CL-20	
EMP2	XMP	
EMP3	YMP	
EMSY		C11orf30
EMX1		
EMX2		
EMX2OS	NCRNA00045	
EMX2OS	EMX2-AS1	
EN1		
EN2		
ENAH	FLJ10773	
ENAH	NDPP1	
ENAH	MENA	
ENAM		AIH2
ENC1	PIG10	NRPB
ENC1	ENC-1	NRPB
ENC1	TP53I10	NRPB
ENC1	KLHL37	NRPB
ENDOD1	KIAA0830	
ENDOG		
ENDOU	PP11	
ENDOU	P11	
ENDOU	PRSS26	
ENDOV	FLJ35220	
ENG	END	ORW1
ENG	END	ORW
ENG	HHT1	ORW1
ENG	HHT1	ORW
ENG	CD105	ORW1
ENG	CD105	ORW
ENGASE	FLJ21865	
ENHO	UNQ470	C9orf165
ENKD1	DKFZP434A1319	C16orf48
ENKUR	MGC26778	C10orf63
ENKUR	enkurin	C10orf63
ENKUR	CFAP106	C10orf63
ENO1	PPH	ENO1L1
ENO1	PPH	MPB1
ENO1	MBP-1	ENO1L1
ENO1	MBP-1	MPB1
ENO1-AS1		
ENO1-IT1		
ENO1P1		ENO1P
ENO1P2		
ENO1P3		
ENO1P4		
ENO2		
ENO3		
ENO4	AC023283.3	C10orf134
ENOPH1	MASA	
ENOPH1	E1	
ENOPH1	mtnC	
ENOSF1	HSRTSBETA	
ENOSF1	rTS	
ENOSF1	TYMSAS	
ENOX1	FLJ10094	
ENOX1	PIG38	
ENOX1	CNOX	
ENOX1	cCNOX	
ENOX1-AS1		
ENOX1-AS2		
ENOX2	APK1	COVA1
ENOX2	tNOX	COVA1
ENPEP	gp160	
ENPEP	CD249	
ENPP1	PC-1	NPPS
ENPP1	PC-1	M6S1
ENPP1	PC-1	PDNP1
ENPP1	PCA1	NPPS
ENPP1	PCA1	M6S1
ENPP1	PCA1	PDNP1
ENPP2	ATX	PDNP2
ENPP2	PD-IALPHA	PDNP2
ENPP3	PD-IBETA	PDNP3
ENPP3	gp130RB13-6	PDNP3
ENPP3	B10	PDNP3
ENPP3	CD203c	PDNP3
ENPP4	NPP4	
ENPP4	KIAA0879	
ENPP5		
ENPP6	MGC33971	
ENPP7	alk-SMase	
ENPP7	NPP7	
ENPP7P1		
ENPP7P2		
ENPP7P3		
ENPP7P4		
ENPP7P5		
ENPP7P6		
ENPP7P7		
ENPP7P8		
ENPP7P9		
ENPP7P10		
ENPP7P11		
ENPP7P12		
ENPP7P13	DUNQU1	
ENPP7P14		
ENSA	MGC4319	
ENSA	MGC8394	
ENSA	MGC78563	
ENSA	ARPP-19e	
ENSAP1	dJ822J19.1	ENSAP
ENSAP2		
ENSAP3		
ENTHD1	FLJ25421	
ENTHD2	FLJ31528	C17orf56
ENTPD1	NTPDase-1	CD39
ENTPD1	ATPDase	CD39
ENTPD1	SPG64	CD39
ENTPD1-AS1		
ENTPD2	NTPDase-2	CD39L1
ENTPD3	NTPDase-3	CD39L3
ENTPD3	HB6	CD39L3
ENTPD3-AS1	FLJ36665	
ENTPD4	LALP70	LYSAL1
ENTPD4	LAP70	LYSAL1
ENTPD4	KIAA0392	LYSAL1
ENTPD4	NTPDase-4	LYSAL1
ENTPD4	UDPase	LYSAL1
ENTPD5	NTPDase-5	CD39L4
ENTPD5	NTPDase-5	PCPH
ENTPD6	NTPDase-6	CD39L2
ENTPD6	NTPDase-6	IL6ST2
ENTPD6	dJ738P15.3	CD39L2
ENTPD6	dJ738P15.3	IL6ST2
ENTPD7	LALP1	
ENTPD7	FLJ30978	
ENTPD8	UNQ2492	
ENTPD8	NTPDase-8	
ENY2	DC6	
ENY2	FLJ20480	
ENY2	Sus1	
EOGT	AER61	C3orf64
EOGT	FLJ33770	C3orf64
EOMES	TBR2	
EP300	p300	
EP300	KAT3B	
EP300-AS1		
EP400	CAGH32	TNRC12
EP400	KIAA1498	TNRC12
EP400	P400	TNRC12
EP400	KIAA1818	TNRC12
EP400	DKFZP434I225	TNRC12
EP400NL	FLJ33915	
EPAS1	MOP2	
EPAS1	PASD2	
EPAS1	HIF2A	
EPAS1	HLF	
EPAS1	bHLHe73	
EPB41	4.1R	EL1
EPB41L1	KIAA0338	
EPB41L1	4.1N	
EPB41L2	4.1-G	
EPB41L3	DAL1	
EPB41L3	KIAA0987	
EPB41L3	4.1B	
EPB41L4A	NBL4	
EPB41L4A-AS1	TIGA1	C5orf26
EPB41L4A-AS1	TIGA1	NCRNA00219
EPB41L4A-AS2	FLJ11235	
EPB41L4B	EHM2	
EPB41L5	KIAA1548	
EPB41L5	FLJ12957	
EPB41L5	BE37	
EPB41L5	YMO1	
EPB41L5	YRT	
EPB42	PA	
EPB42	MGC116735	
EPB42	MGC116737	
EPC1	Epl1	
EPC2	DKFZP566F2124	
EPCAM	Ly74	M4S1
EPCAM	Ly74	MIC18
EPCAM	Ly74	TACSTD1
EPCAM	TROP1	M4S1
EPCAM	TROP1	MIC18
EPCAM	TROP1	TACSTD1
EPCAM	GA733-2	M4S1
EPCAM	GA733-2	MIC18
EPCAM	GA733-2	TACSTD1
EPCAM	EGP34	M4S1
EPCAM	EGP34	MIC18
EPCAM	EGP34	TACSTD1
EPCAM	EGP40	M4S1
EPCAM	EGP40	MIC18
EPCAM	EGP40	TACSTD1
EPCAM	EGP-2	M4S1
EPCAM	EGP-2	MIC18
EPCAM	EGP-2	TACSTD1
EPCAM	KSA	M4S1
EPCAM	KSA	MIC18
EPCAM	KSA	TACSTD1
EPCAM	CD326	M4S1
EPCAM	CD326	MIC18
EPCAM	CD326	TACSTD1
EPCAM	Ep-CAM	M4S1
EPCAM	Ep-CAM	MIC18
EPCAM	Ep-CAM	TACSTD1
EPCAM	HEA125	M4S1
EPCAM	HEA125	MIC18
EPCAM	HEA125	TACSTD1
EPCAM	KS1/4	M4S1
EPCAM	KS1/4	MIC18
EPCAM	KS1/4	TACSTD1
EPCAM	MK-1	M4S1
EPCAM	MK-1	MIC18
EPCAM	MK-1	TACSTD1
EPCAM	MH99	M4S1
EPCAM	MH99	MIC18
EPCAM	MH99	TACSTD1
EPCAM	MOC31	M4S1
EPCAM	MOC31	MIC18
EPCAM	MOC31	TACSTD1
EPCAM	323/A3	M4S1
EPCAM	323/A3	MIC18
EPCAM	323/A3	TACSTD1
EPCAM	17-1A	M4S1
EPCAM	17-1A	MIC18
EPCAM	17-1A	TACSTD1
EPCAM	TACST-1	M4S1
EPCAM	TACST-1	MIC18
EPCAM	TACST-1	TACSTD1
EPCAM	CO-17A	M4S1
EPCAM	CO-17A	MIC18
EPCAM	CO-17A	TACSTD1
EPCAM	ESA	M4S1
EPCAM	ESA	MIC18
EPCAM	ESA	TACSTD1
EPDR1	MERP-1	
EPDR1	MERP1	
EPDR1	UCC1	
EPDR1	EPDR	
EPG5	hEPG5	KIAA1632
EPGN	epigen	
EPGN	EPG	
EPGN	PRO9904	
EPGN	ALGV3072	
EPHA1	EPH	EPHT
EPHA1	EPH	EPHT1
EPHA1-AS1		
EPHA2		ECK
EPHA3	HEK	ETK
EPHA3	HEK	ETK1
EPHA3	HEK	TYRO4
EPHA3	HEK4	ETK
EPHA3	HEK4	ETK1
EPHA3	HEK4	TYRO4
EPHA4	Hek8	TYRO1
EPHA5	Hek7	
EPHA5	TYRO4	
EPHA5	CEK7	
EPHA5	EHK1	
EPHA5-AS1		
EPHA6	FLJ35246	
EPHA7	Hek11	
EPHA8	Hek3	EEK
EPHA10	FLJ16103	
EPHA10	FLJ33655	
EPHB1	Hek6	EPHT2
EPHB2	Hek5	DRT
EPHB2	Hek5	ERK
EPHB2	Hek5	EPHT3
EPHB2	Tyro5	DRT
EPHB2	Tyro5	ERK
EPHB2	Tyro5	EPHT3
EPHB3	Hek2	ETK2
EPHB3	Tyro6	ETK2
EPHB4	Tyro11	HTK
EPHB6	HEP	
EPHX1		EPHX
EPHX2		
EPHX3	FLJ22408	ABHD9
EPHX4	EPHXRP	ABHD7
EPHX4	FLJ90341	ABHD7
EPM2A	LDE	
EPM2A	LD	
EPM2AIP1	KIAA0766	
EPM2AIP1	FLJ11207	
EPN1		
EPN2	KIAA1065	
EPN2	EHB21	
EPN2-AS1		
EPN2-IT1		
EPN3	FLJ20778	
EPN3	MGC129899	
EPO	EP	
EPOR		
EPPIN	EPPIN1	SPINLW1
EPPIN	EPPIN2	SPINLW1
EPPIN	EPPIN3	SPINLW1
EPPIN	dJ461P17.2	SPINLW1
EPPIN	WAP7	SPINLW1
EPPIN	WFDC7	SPINLW1
EPPIN	CT71	SPINLW1
EPPIN-WFDC6		SPINLW1-WFDC6
EPPK1	EPIPL1	
EPR1		
EPRS	EARS	QPRS
EPRS	EARS	QARS
EPRS	PARS	QPRS
EPRS	PARS	QARS
EPRS	GLUPRORS	QPRS
EPRS	GLUPRORS	QARS
EPS8		
EPS8L1	FLJ20258	
EPS8L1	DRC3	
EPS8L1	MGC23164	
EPS8L1	MGC4642	
EPS8L2	FLJ21935	
EPS8L2	FLJ22171	
EPS8L2	MGC3088	
EPS8L3	FLJ21522	
EPS8L3	MGC16817	
EPS15	AF-1P	
EPS15	MLLT5	
EPS15L1	eps15R	
EPS15P1	PRO1866	EPS15L2
EPSTI1	BRESI1	
EPSTI1	MGC29634	
EPT1	KIAA1724	
EPT1	SELI	
EPT1	SEPI	
EPX	EPO	
EPX	EPP	
EPX	EPX-PEN	
EPYC	Pg-Lb	DSPG3
EPYC	SLRR3B	DSPG3
EQTN	AFAF	C9orf11
EQTN	SPACA8	C9orf11
EQTN	equatorin	C9orf11
ERAL1	HERA-B	
ERAP1	ARTS-1	
ERAP1	A-LAP	
ERAP1	PILS-AP	
ERAP1	KIAA0525	
ERAP1	ERAAP1	
ERAP2	L-RAP	
ERAP2	LRAP	
ERAS		HRAS2
ERAS		HRASP
ERBB2	NEU	NGL
ERBB2	HER-2	NGL
ERBB2	CD340	NGL
ERBB2	HER2	NGL
ERBB3	HER3	LCCS2
ERBB4	ALS19	
ERBB4	HER4	
ERBIN	LAP2	ERBB2IP
ERC1	ELKS	RAB6IP2
ERC1	KIAA1081	RAB6IP2
ERC1	CAST2	RAB6IP2
ERC1	MGC12974	RAB6IP2
ERC2	CAST	
ERC2	CAST1	
ERC2	KIAA0378	
ERC2	SPBC110	
ERC2	Spc110	
ERC2	ELKSL	
ERC2-IT1	Po42	C1orf1
ERC2-IT1	Po42	C3orf51
ERCC1	RAD10	
ERCC2	MAG	XPD
ERCC2	EM9	XPD
ERCC2	MGC102762	XPD
ERCC2	MGC126218	XPD
ERCC2	MGC126219	XPD
ERCC2	TFIIH	XPD
ERCC3	XPB	
ERCC3	BTF2	
ERCC3	RAD25	
ERCC3	TFIIH	
ERCC3	GTF2H	
ERCC4	RAD1	XPF
ERCC4	FANCQ	XPF
ERCC5		ERCM2
ERCC5		XPGC
ERCC6	CSB	CKN2
ERCC6	RAD26	CKN2
ERCC6	ARMD5	CKN2
ERCC6-PGBD3		
ERCC6L	FLJ20105	
ERCC6L	PICH	
ERCC6L	RAD26L	
ERCC6L2	FLJ37706	C9orf102
ERCC6L2	RAD26L	C9orf102
ERCC8	CSA	CKN1
ERDA1		
EREG	ER	
ERF	PE-2	
ERF	PE2	
ERG	erg-3	
ERG	p55	
ERGIC1	ERGIC32	
ERGIC1	ERGIC-32	
ERGIC1	KIAA1181	
ERGIC1	NET24	
ERGIC2	PTX1	
ERGIC2	Erv41	
ERGIC3	CGI-54	SDBCAG84
ERGIC3	CGI-54	C20orf47
ERGIC3	PRO0989	SDBCAG84
ERGIC3	PRO0989	C20orf47
ERGIC3	NY-BR-84	SDBCAG84
ERGIC3	NY-BR-84	C20orf47
ERGIC3	Erv46	SDBCAG84
ERGIC3	Erv46	C20orf47
ERH	DROER	
ERHP1		
ERHP2		
ERI1	3'HEXO	THEX1
ERI2	KIAA1504	EXOD1
ERI2	MGC16943	EXOD1
ERI2	ZGRF5	EXOD1
ERI3	FLJ22943	PRNPIP
ERI3	PINT1	PRNPIP
ERI3-IT1		
ERICD	TCONS_00014875	LINC01130
ERICD	ERIC	LINC01130
ERICH1		
ERICH1-AS1		C8orf68
ERICH2		
ERICH3	DKFZp547I048	C1orf173
ERICH3	RP11-653A5.1	C1orf173
ERICH3-AS1		
ERICH4	LOC100170765	C19orf69
ERICH5	FLJ39553	C8orf47
ERICH6	MGC39662	C3orf44
ERICH6	MGC39662	FAM194A
ERICH6	ERICH6A	C3orf44
ERICH6	ERICH6A	FAM194A
ERICH6-AS1		
ERICH6B	FLJ32682	FAM194B
ERLEC1	CL25084	C2orf30
ERLEC1	XTP3TPB	C2orf30
ERLEC1	XTP3-B	C2orf30
ERLEC1	ERLECTIN	C2orf30
ERLEC1P1		
ERLIN1	KE04	C10orf69
ERLIN1	KE04	SPFH1
ERLIN1	Erlin-1	C10orf69
ERLIN1	Erlin-1	SPFH1
ERLIN1	SPG62	C10orf69
ERLIN1	SPG62	SPFH1
ERLIN2	NET32	C8orf2
ERLIN2	NET32	SPFH2
ERLIN2	NET32	Erlin-2
ERLIN2	SPG18	C8orf2
ERLIN2	SPG18	SPFH2
ERLIN2	SPG18	Erlin-2
ERMAP	BTN5	RD
ERMAP	BTN5	SC
ERMARD	FLJ11152	C6orf70
ERMARD	dJ266L20.3	C6orf70
ERMN	JN	KIAA1189
ERMN	ERMIN	KIAA1189
ERMP1	FLJ23309	KIAA1815
ERMP1	FXNA	KIAA1815
ERN1	IRE1	
ERN1	IRE1P	
ERN2	IRE1b	
ERO1A	ERO1-alpha	ERO1L
ERO1A	Ero1alpha	ERO1L
ERP27	FLJ32115	C12orf46
ERP27	ERp27	C12orf46
ERP27	PDIA8	C12orf46
ERP29	ERp28	C12orf8
ERP29	ERp31	C12orf8
ERP29	ERp29	C12orf8
ERP29	PDI-DB	C12orf8
ERP29	PDIA9	C12orf8
ERP29P1	ERP28P	
ERP44	KIAA0573	TXNDC4
ERP44	PDIA10	TXNDC4
ERRFI1	MIG-6	
ERRFI1	GENE-33	
ERRFI1	RALT	
ERV1		
ERV3-1	H-PLK	ERV3
ERV3-1	HERV-R	ERV3
ERV3-1	ERV-R	ERV3
ERV3-1	envR	ERV3
ERV3-2	KIAA1466	
ERV9-1	pTR2	
ERV18-1		
ERVE-1	HERV-E1	ERVE1
ERVE-1	HERVE1	ERVE1
ERVE-1	TCONS_00025599	ERVE1
ERVE-2		
ERVE-3		
ERVE-4		
ERVFC1-1	FLJ42291	
ERVFC1-1	envF(c)2	
ERVFC1-1	TCONS_l2_00027524	
ERVFH21-1	HERV-F(XA34)	
ERVFRD-1	HERV-W/FRD	
ERVFRD-1	HERV-FRD	
ERVFRD-1	envFRD	
ERVFRD-1	ERVFRDE1	
ERVFRD-1	syncytin-2	
ERVFRD-2	FLJ45949	
ERVFRD-3		
ERVH-1	HERV-H4p15.2	
ERVH-2	HERV-HX	
ERVH-3	HERV-H/F	
ERVH-3	TCONS_l2_00025412	
ERVH-4	HERV-HD1	
ERVH-5		
ERVH-6		
ERVH-7	TCONS_00022381	
ERVH48-1		C21orf105
ERVH48-1		NDUFV3-AS1
ERVI-1		
ERVK-1	c1_A	
ERVK-2	c3_A	
ERVK-3	c3_B	
ERVK-4	HERV-K(I)	ERVK4
ERVK-5	HERV-K(II)	ERVK5
ERVK-6	HERV-K(HML-2.HOM)	ERVK6
ERVK-6	HERV-K108	ERVK6
ERVK-6	HERV-K(C7)	ERVK6
ERVK-7	HERV-K(III)	ERVK7
ERVK-7	HERV-K102	ERVK7
ERVK-8	HERV-K115	ERVK8
ERVK-8	envK6	ERVK8
ERVK-9		
ERVK-10		
ERVK-11	c3_E	
ERVK-11	N8.4	
ERVK-12		
ERVK-13	c3_D	
ERVK-14	c7_B	
ERVK-15	c7_C	
ERVK-15	P1.10	
ERVK-16	c10_A.	
ERVK-16	M3.8	
ERVK-17		
ERVK-18	c1_C	
ERVK-18	HERV-K18	
ERVK-19	P1.8	
ERVK-19	HERV-K(C19)	
ERVK-19	envK3	
ERVK-20	c11_B	
ERVK-21	c12_A	
ERVK-21	envK1	
ERVK-22	c19_A	
ERVK-23	c21_A	
ERVK-24	c22_A	
ERVK-24	HERV-K101	
ERVK-25	c11_A	
ERVK-26		
ERVK-27		
ERVK-28		
ERVK-29		
ERVK3-1	HERV-K(HML6-1)	
ERVK3-2	HML6-c14	
ERVK3-3	HML6-c5	
ERVK3-4	HML6-c11	
ERVK3-5	HML6-c12	
ERVK3-6	HML6-c19A	
ERVK3-7	HML6-c19B	
ERVK3-8		
ERVK11-1		
ERVK13-1		
ERVMER34-1		
ERVMER61-1		C1orf99
ERVPABLB-1	envR(b)	
ERVS71-1	envT	
ERVS71-2	HERV-HC2	
ERVV-1	FLJ32214	
ERVV-1	HERV-V1	
ERVV-1	ENVV1	
ERVV-2		
ERVW-1	HERV-W	ERVWE1
ERVW-1	HERV-W-ENV	ERVWE1
ERVW-1	HERVW	ERVWE1
ERVW-1	HERV-7q	ERVWE1
ERVW-2	NTrenv	ERVWE2
ERVW-3	CL4	
ERVW-4	C187-23	
ERVW-5	CL2	
ERVW-6		
ERVW-7		
ERVW-8		
ERVW-9		
ERVW-10		
ERVW-11		
ERVW-12		
ERVW-13		
ERVW-14		
ERVW-15		
ERVW-16		
ERVW-17		
ERVW-18		
ERVW-19		
ERVW-20		
ERVW-21		
ERVW-22		
ERVW-23		
ERVW-24		
ERVW-25		
ERVW-26		
ERVW-27		
ERVW-28		
ERVW-29		
ESA4		
ESAM	W117m	
ESAT		
ESB3		
ESCO1	ESO1	
ESCO1	EFO1	
ESCO1	KIAA1911	
ESCO2	EFO2	RBS
ESD		
ESF1	bA526K24.1	C20orf6
ESM1		
ESPL1	KIAA0165	
ESPL1	ESP1	
ESPL1	SEPA	
ESPN		DFNB36
ESPNL	FLJ42568	
ESPNP		
ESR1	NR3A1	ESR
ESR1	Era	ESR
ESR2	NR3A2	
ESR2	Erb	
ESRG	HESRG	
ESRP1	FLJ20171	RBM35A
ESRP2	FLJ21918	RBM35B
ESRRA	ERR1	ESRL1
ESRRA	ERRalpha	ESRL1
ESRRA	NR3B1	ESRL1
ESRRA	ERRa	ESRL1
ESRRAP1		ESRRAP
ESRRAP2	ESTRRA	
ESRRB	ERR2	ESRL2
ESRRB	ERR2	DFNB35
ESRRB	ERRbeta	ESRL2
ESRRB	ERRbeta	DFNB35
ESRRB	NR3B2	ESRL2
ESRRB	NR3B2	DFNB35
ESRRB	ERRb	ESRL2
ESRRB	ERRb	DFNB35
ESRRG	NR3B3	
ESX1	ESXR1	ESX1L
ESYT1	MBC2	FAM62A
ESYT1	KIAA0747	FAM62A
ESYT2	KIAA1228	FAM62B
ESYT2	CHR2SYT	FAM62B
ESYT3	CHR3SYT	FAM62C
ETAA1	ETAA16	
ETF1	eRF1	SUP45L1
ETF1	eRF1	ERF1
ETF1	eRF1	ERF
ETF1	TB3-1	SUP45L1
ETF1	TB3-1	ERF1
ETF1	TB3-1	ERF
ETF1	RF1	SUP45L1
ETF1	RF1	ERF1
ETF1	RF1	ERF
ETF1P1	HCGVII	SUP45L2
ETF1P2		SUP45L3
ETF1P3		SUP45L4
ETFA	GA2	
ETFA	EMA	
ETFA	MADD	
ETFB		
ETFDH	ETFQO	
ETHE1	YF13H12	
ETHE1	HSCO	
ETNK1	EKI1	
ETNK1	EKI	
ETNK2	FLJ10761	
ETNK2	EKI2	
ETNPPL		AGXT2L1
ETS1	FLJ10768	EWSR2
ETS1	ETS-1	EWSR2
ETS2		
ETV1	ER81	
ETV2	ER71	
ETV3	PE-1	
ETV3L	FLJ16478	
ETV4	E1A-F	
ETV4	E1AF	
ETV4	PEA3	
ETV5	ERM	
ETV5-AS1		
ETV6	TEL	
ETV7	TEL2	
ETV7	TEL-2	
EVA1A	FLJ13391	TMEM166
EVA1A	FLJ13391	FAM176A
EVA1B	FLJ10647	C1orf78
EVA1B	FLJ10647	FAM176B
EVA1C	B18	C21orf64
EVA1C	B18	C21orf63
EVA1C	B18	FAM176C
EVA1C	PRED34	C21orf64
EVA1C	PRED34	C21orf63
EVA1C	PRED34	FAM176C
EVA1C	B19	C21orf64
EVA1C	B19	C21orf63
EVA1C	B19	FAM176C
EVC	DWF-1	
EVC2	LBN	
EVI2A	EVDA	EVI2
EVI2B	D17S376	
EVI2B	EVDB	
EVI2B	CD361	
EVI5	NB4S	
EVI5L		
EVL	RNB6	
EVPL	EVPK	
EVPLL		
EVX1		
EVX1-AS	EVX1-AS1	
EVX2		
EWSAT1	FLJ33768	TMEM84
EWSAT1	FLJ33768	NCRNA00277
EWSAT1	FLJ33768	LINC00277
EWSR1	EWS	
EXD1	MGC33637	EXDL1
EXD2	FLJ10738	C14orf114
EXD2	FLJ10738	EXDL2
EXD3	LOC54932	
EXD3	FLJ20433	
EXD3	mut-7	
EXO1	HEX1	
EXO1	hExoI	
EXO5	FLJ21144	C1orf176
EXO5	FLJ21144	DEM1
EXOC1	SEC3	SEC3L1
EXOC1	FLJ10893	SEC3L1
EXOC1	BM-102	SEC3L1
EXOC1	Sec3p	SEC3L1
EXOC2	FLJ11026	SEC5L1
EXOC2	Sec5p	SEC5L1
EXOC3	Sec6p	SEC6L1
EXOC3-AS1		C5orf55
EXOC3L1	FLJ35539	EXOC3L
EXOC3L1	FLJ35587	EXOC3L
EXOC3L2	FLJ36147	
EXOC3L2	XTP7	
EXOC3L4		C14orf73
EXOC4	KIAA1699	SEC8L1
EXOC4	MGC27170	SEC8L1
EXOC4	SEC8	SEC8L1
EXOC4	Sec8p	SEC8L1
EXOC5	SEC10	SEC10L1
EXOC5	SEC10P	SEC10L1
EXOC5P1		
EXOC6	SEC15L	SEC15L1
EXOC6	FLJ1125	SEC15L1
EXOC6	DKFZp761I2124	SEC15L1
EXOC6	MGC33397	SEC15L1
EXOC6	Sec15p	SEC15L1
EXOC6	EXOC6A	SEC15L1
EXOC6B	KIAA0919	SEC15L2
EXOC6B	KIAA0919	SEC15B
EXOC7	EXO70	
EXOC7	KIAA1067	
EXOC7	YJL085W	
EXOC7	Exo70p	
EXOC7P1		
EXOC8	SEC84	
EXOC8	EXO84	
EXOC8	Exo84p	
EXOG	ENGL-a	ENDOGL1
EXOG	ENGL-a	ENDOGL2
EXOG	ENGL	ENDOGL1
EXOG	ENGL	ENDOGL2
EXOG	ENGL-b	ENDOGL1
EXOG	ENGL-b	ENDOGL2
EXOGP1		
EXOSC1	hCsl4p	
EXOSC1	Csl4p	
EXOSC1	CSL4	
EXOSC1	Ski4p	
EXOSC1	SKI4	
EXOSC1	CGI-108	
EXOSC1	p13	
EXOSC2	hRrp4p	
EXOSC2	Rrp4p	
EXOSC2	RRP4	
EXOSC2	p7	
EXOSC3	hRrp40p	
EXOSC3	Rrp40p	
EXOSC3	RRP40	
EXOSC3	CGI-102	
EXOSC3	p10	
EXOSC3	hRrp-40	
EXOSC3P1		
EXOSC3P2		
EXOSC4	hRrp41p	
EXOSC4	FLJ20591	
EXOSC4	Rrp41p	
EXOSC4	RRP41	
EXOSC4	RRP41A	
EXOSC4	Ski6p	
EXOSC4	SKI6	
EXOSC4	p12A	
EXOSC5	hRrp46p	
EXOSC5	Rrp46p	
EXOSC5	RRP46	
EXOSC5	RRP41B	
EXOSC5	MGC12901	
EXOSC5	p12B	
EXOSC6	MTR3	
EXOSC6	hMtr3p	
EXOSC6	Mtr3p	
EXOSC6	EAP4	
EXOSC6	p11	
EXOSC7	hRrp42p	
EXOSC7	Rrp42p	
EXOSC7	RRP42	
EXOSC7	EAP1	
EXOSC7	KIAA0116	
EXOSC7	p8	
EXOSC8	OIP2	
EXOSC8	RRP43	
EXOSC8	bA421P11.3	
EXOSC8	Rrp43p	
EXOSC8	EAP2	
EXOSC8	p9	
EXOSC8	CIP3	
EXOSC9	PM/Scl-75	PMSCL1
EXOSC9	Rrp45p	PMSCL1
EXOSC9	RRP45	PMSCL1
EXOSC9	p5	PMSCL1
EXOSC9	p6	PMSCL1
EXOSC10	PM-Scl	PMSCL2
EXOSC10	PM/Scl-100	PMSCL2
EXOSC10	Rrp6p	PMSCL2
EXOSC10	RRP6	PMSCL2
EXOSC10	p2	PMSCL2
EXOSC10	p3	PMSCL2
EXOSC10	p4	PMSCL2
EXPH5	SLAC2-B	
EXT1	ttv	LGCR
EXT1	ttv	LGS
EXT2	SOTV	
EXTL1	EXTL	
EXTL1	MGC70794	
EXTL2		
EXTL2P1		EXTL2P
EXTL3	botv	
EXTL3	REGR	
EXTL3-AS1		C8orf50
EYA1		BOR
EYA2	EAB1	
EYA3	DKFZp686C132	
EYA4		DFNA10
EYA4		CMD1J
EYS	dJ1018A4.2	C6orf180
EYS	dJ1018A4.2	EGFL11
EYS	dJ1018A4.2	RP25
EYS	dJ1018A4.2	EGFL10
EYS	dJ1018A4.2	C6orf178
EYS	dJ1018A4.2	C6orf179
EYS	bA166P24.2	C6orf180
